timestamp,src_ip,dst_ip,src_port,dst_port,protocol,tcp_flags,packets,bytes,duration,iat_mean,ttl,retransmissions,risk_score,risk
2026-09-23 14:15:17.976784444,10.0.2.32,10.0.4.37,48755,110,TCP,FIN-ACK,14,8812,2.453,1.451,255,1,0.061,LOW
2026-09-23 14:15:18.086221333,10.0.2.42,10.0.4.51,27197,53,UDP,ACK,13,5167,1.419,0.954,255,1,0.191,LOW
2026-09-23 14:15:18.164239800,10.0.2.18,10.0.4.3,55250,123,UDP,ACK,17,4486,0.483,0.424,64,2,0.122,LOW
2026-09-23 14:15:18.275524608,10.0.2.38,10.0.4.3,34900,22,TCP,ACK,16,10582,0.226,0.154,64,1,0.041,LOW
2026-09-23 14:15:18.404027375,10.0.2.15,10.0.4.21,41357,135,TCP,ACK,12,4416,0.086,0.053,128,1,0.55,MEDIUM
2026-09-23 14:15:18.430083884,10.0.2.34,10.0.4.8,24288,139,TCP,ACK,7,855,0.039,0.619,128,0,0.022,LOW
2026-09-23 14:15:18.625140223,10.0.2.25,10.0.4.11,30018,8080,TCP,FIN-ACK,15,6061,0.944,0.699,64,1,0.035,LOW
2026-09-23 14:15:18.626878509,10.0.2.33,10.0.4.33,55222,993,TCP,ACK,17,8718,0.473,0.085,255,1,0.048,LOW
2026-09-23 14:15:18.692377533,10.0.2.33,10.0.4.39,26413,443,TCP,FIN-ACK,12,10453,0.116,0.484,255,0,0.109,LOW
2026-09-23 14:15:18.740833678,10.0.2.24,10.0.4.15,2403,22,TCP,ACK,18,10034,0.714,1.248,64,1,0.122,LOW
2026-09-23 14:15:18.769537124,10.0.2.12,10.0.4.29,25475,443,TCP,PSH-ACK,9,2114,0.064,0.346,128,0,0.012,LOW
2026-09-23 14:15:18.779934988,10.0.2.24,10.0.4.43,26309,110,TCP,FIN-ACK,8,6072,2.824,0.171,64,0,0.145,LOW
2026-09-23 14:15:18.779994028,10.0.2.36,10.0.4.29,28014,445,TCP,PSH-ACK,11,3353,0.148,0.925,128,0,0.06,LOW
2026-09-23 14:15:18.821666327,10.0.2.42,10.0.4.25,5582,53,UDP,PSH-ACK,15,12986,1.754,0.19,128,0,0.058,LOW
2026-09-23 14:15:18.860449556,10.0.2.40,10.0.4.6,9365,110,TCP,ACK,7,2332,0.783,0.213,64,0,0.14,LOW
2026-09-23 14:15:18.970346100,10.0.2.9,10.0.4.29,21927,993,TCP,PSH-ACK,11,9063,0.257,0.764,64,0,0.049,LOW
2026-09-23 14:15:18.997546126,10.0.2.27,10.0.4.50,28373,110,TCP,PSH-ACK,9,7184,1.591,0.418,64,0,0.087,LOW
2026-09-23 14:15:19.255786186,10.0.2.6,10.0.4.40,2895,25,TCP,ACK,10,7857,0.066,0.138,128,0,0.116,LOW
2026-09-23 14:15:19.577130973,10.0.2.30,10.0.4.56,26147,443,TCP,ACK,13,1210,0.399,0.239,64,2,0.104,LOW
2026-09-23 14:15:19.689233479,10.0.2.43,10.0.4.9,21675,443,TCP,FIN-ACK,6,4643,0.373,0.743,128,1,0.109,LOW
2026-09-23 14:15:19.691341705,10.0.2.4,10.0.4.2,3254,123,UDP,ACK,7,4661,1.011,0.852,128,0,0.043,LOW
2026-09-23 14:15:19.866474846,10.0.2.29,10.0.4.35,17178,110,TCP,SYN,8,2726,0.652,0.184,64,0,0.136,LOW
2026-09-23 14:15:19.881708566,10.0.2.41,10.0.4.12,18772,161,UDP,FIN-ACK,9,4245,0.03,0.081,64,1,0.104,LOW
2026-09-23 14:15:19.965648448,10.0.2.37,10.0.4.38,10283,161,UDP,ACK,11,6572,0.711,0.103,128,0,0.065,LOW
2026-09-23 14:15:19.986405207,10.0.2.18,10.0.4.57,49530,161,UDP,PSH-ACK,9,7673,0.593,0.268,128,2,0.106,LOW
2026-09-23 14:15:20.088330292,10.0.2.6,10.0.4.22,5692,3306,TCP,PSH-ACK,7,5006,0.278,0.238,64,1,0.091,LOW
2026-09-23 14:15:20.172047481,10.0.2.40,10.0.4.35,38307,53,UDP,ACK,6,2519,0.271,0.523,64,0,0.117,LOW
2026-09-23 14:15:20.193043152,10.0.2.40,10.0.4.43,43945,8080,TCP,FIN-ACK,9,5419,0.74,0.323,128,1,0.127,LOW
2026-09-23 14:15:20.198275005,10.0.2.26,10.0.4.11,53030,135,TCP,ACK,9,1945,0.561,0.16,128,0,0.056,LOW
2026-09-23 14:15:20.242917277,10.0.2.43,10.0.4.56,36220,445,TCP,ACK,8,3328,0.563,1.43,128,1,0.146,LOW
2026-09-23 14:15:20.369777469,10.0.2.2,10.0.4.14,36033,443,TCP,FIN-ACK,11,7971,0.748,0.158,64,0,0.063,LOW
2026-09-23 14:15:20.456242842,10.0.2.27,10.0.4.51,50104,80,TCP,SYN,12,6834,0.951,0.244,128,0,0.022,LOW
2026-09-23 14:15:20.492100981,10.0.2.3,10.0.4.42,56121,8080,TCP,ACK,9,6461,0.274,0.179,64,2,0.116,LOW
2026-09-23 14:15:20.800563256,10.0.2.41,10.0.4.10,14632,3389,TCP,ACK,6,2929,0.413,0.126,255,0,0.018,LOW
2026-09-23 14:15:20.883665187,10.0.2.30,10.0.4.46,52379,3306,TCP,ACK,7,2655,0.507,0.132,128,1,0.025,LOW
2026-09-23 14:15:21.080328437,10.0.2.40,10.0.4.13,30851,123,UDP,ACK,6,4102,0.904,0.015,64,0,0.085,LOW
2026-09-23 14:15:21.086338978,10.0.2.25,10.0.4.38,7364,25,TCP,ACK,11,1526,0.075,0.049,64,0,0.109,LOW
2026-09-23 14:15:21.102213724,10.0.2.5,10.0.4.60,40532,110,TCP,PSH-ACK,16,14112,0.591,0.184,64,0,0.094,LOW
2026-09-23 14:15:21.282335041,10.0.2.3,10.0.4.60,64051,3306,TCP,ACK,8,6853,0.247,0.088,64,0,0.12,LOW
2026-09-23 14:15:21.366234863,10.0.2.16,10.0.4.55,10100,3389,TCP,ACK,8,6396,0.995,0.215,64,1,0.062,LOW
2026-09-23 14:15:21.478672438,10.0.2.33,10.0.4.32,1975,3389,TCP,ACK,10,8027,0.2,1.163,128,1,0.173,LOW
2026-09-23 14:15:21.486409221,10.0.2.8,10.0.4.36,60149,3306,TCP,FIN-ACK,7,3425,0.153,0.051,64,0,0.087,LOW
2026-09-23 14:15:21.535961170,10.0.2.37,10.0.4.20,39526,25,TCP,FIN-ACK,9,4304,1.6,0.126,64,1,0.134,LOW
2026-09-23 14:15:21.591024649,10.0.2.12,10.0.4.58,15157,25,TCP,FIN-ACK,6,4493,0.049,2.352,255,0,0.052,LOW
2026-09-23 14:15:21.623283310,10.0.2.22,10.0.4.31,52149,3306,TCP,ACK,12,3575,0.581,0.745,128,0,0.113,LOW
2026-09-23 14:15:21.734569657,10.0.2.10,10.0.4.49,26420,25,TCP,PSH-ACK,7,5417,0.341,1.098,255,1,0.046,LOW
2026-09-23 14:15:21.832928671,10.0.2.21,10.0.4.23,22434,123,UDP,PSH-ACK,10,2287,0.552,0.039,128,0,0.173,LOW
2026-09-23 14:15:21.859556609,10.0.2.20,10.0.4.47,19719,5985,TCP,FIN-ACK,11,8782,0.63,0.035,128,1,0.003,LOW
2026-09-23 14:15:22.030271615,10.0.2.2,10.0.4.15,39638,161,UDP,PSH-ACK,11,5659,0.462,1.075,64,0,0.038,LOW
2026-09-23 14:15:22.098310742,10.0.2.25,10.0.4.46,9703,443,TCP,SYN,11,8451,0.592,0.016,128,0,0.061,LOW
2026-09-23 14:15:22.340454237,10.0.2.35,10.0.4.4,24384,993,TCP,PSH-ACK,9,4268,0.217,0.934,64,1,0.121,LOW
2026-09-23 14:15:22.536342049,10.0.2.41,10.0.4.8,20704,110,TCP,FIN-ACK,7,3997,0.085,0.005,64,0,0.124,LOW
2026-09-23 14:15:22.606170050,10.0.2.15,10.0.4.23,4934,25,TCP,SYN,9,7546,0.16,0.707,64,1,0.217,LOW
2026-09-23 14:15:22.781434409,10.0.2.38,10.0.4.31,50255,3306,ICMP,PSH-ACK,10,4112,0.548,0.516,64,0,0.112,LOW
2026-09-23 14:15:22.823648151,10.0.2.38,10.0.4.45,1569,80,TCP,PSH-ACK,6,1470,0.042,1.074,64,0,0.063,LOW
2026-09-23 14:15:22.910315003,10.0.2.43,10.0.4.23,62936,80,TCP,ACK,13,1773,0.303,0.105,64,0,0.133,LOW
2026-09-23 14:15:23.047091731,10.0.2.17,10.0.4.3,7143,445,TCP,PSH-ACK,3,1666,0.44,0.043,64,0,0.153,LOW
2026-09-23 14:15:23.300758150,10.0.2.37,10.0.4.21,24134,993,TCP,ACK,13,7453,0.848,0.171,128,0,0.184,LOW
2026-09-23 14:15:23.383780805,10.0.2.25,10.0.4.28,7372,161,UDP,PSH-ACK,4,2325,0.91,0.316,128,1,0.107,LOW
2026-09-23 14:15:23.418307964,10.0.2.4,10.0.4.35,24691,80,TCP,ACK,8,729,1.004,0.005,255,1,0.118,LOW
2026-09-23 14:15:23.471937413,10.0.2.13,10.0.4.41,40433,135,TCP,FIN-ACK,7,581,0.224,0.602,64,0,0.094,LOW
2026-09-23 14:15:23.662006234,10.0.2.30,10.0.4.17,6667,110,TCP,PSH-ACK,11,8933,0.163,0.707,64,0,0.052,LOW
2026-09-23 14:15:23.875725220,10.0.2.8,10.0.4.39,34948,993,TCP,PSH-ACK,7,4509,0.306,0.343,255,0,0.329,LOW
2026-09-23 14:15:23.912319509,10.0.2.20,10.0.4.40,50818,80,TCP,ACK,7,1086,0.83,0.315,64,0,0.042,LOW
2026-09-23 14:15:24.039371824,10.0.2.34,10.0.4.49,30406,110,TCP,FIN-ACK,9,1104,1.21,0.224,128,0,0.092,LOW
2026-09-23 14:15:24.086303038,10.0.2.8,10.0.4.33,8277,139,TCP,FIN-ACK,12,2351,0.462,0.364,64,1,0.031,LOW
2026-09-23 14:15:24.245497155,10.0.2.22,10.0.4.51,45660,25,TCP,ACK,12,8853,1.623,0.015,64,0,0.079,LOW
2026-09-23 14:15:24.273302548,10.0.2.11,10.0.4.15,13054,139,TCP,ACK,12,8008,0.027,0.838,64,1,0.151,LOW
2026-09-23 14:15:24.289076095,10.0.2.24,10.0.4.45,2109,8080,TCP,PSH-ACK,12,7157,1.216,0.198,128,1,0.251,LOW
2026-09-23 14:15:24.512071175,10.0.2.12,10.0.4.4,29201,53,UDP,FIN-ACK,10,5982,0.104,1.414,64,0,0.037,LOW
2026-09-23 14:15:24.535505484,10.0.2.42,10.0.4.8,18505,993,TCP,PSH-ACK,9,7033,0.385,0.027,64,0,0.147,LOW
2026-09-23 14:15:24.548484096,10.0.2.5,10.0.4.54,2861,3306,TCP,ACK,4,1360,5.664,0.58,64,0,0.111,LOW
2026-09-23 14:15:24.581240411,10.0.2.42,10.0.4.30,51174,993,TCP,ACK,9,2976,0.032,0.649,64,1,0.045,LOW
2026-09-23 14:15:24.586146582,10.0.2.35,10.0.4.39,39713,80,TCP,FIN-ACK,12,5008,1.388,0.096,255,1,0.452,MEDIUM
2026-09-23 14:15:24.600166543,10.0.2.37,10.0.4.38,59727,110,TCP,SYN,13,11587,0.72,1.994,255,1,0.141,LOW
2026-09-23 14:15:24.823286683,10.0.2.37,10.0.4.44,32013,3389,TCP,FIN-ACK,12,6313,0.591,1.103,64,1,0.197,LOW
2026-09-23 14:15:25.110809774,10.0.2.9,10.0.4.16,29301,22,TCP,SYN,16,8310,0.181,0.559,64,0,0.067,LOW
2026-09-23 14:15:25.135444441,10.0.2.9,10.0.4.35,55382,291,TCP,SYN,5,9620,0.036,0.153,64,0,0.459,MEDIUM
2026-09-23 14:15:25.218353149,10.0.2.26,10.0.4.4,6280,80,TCP,ACK,13,2724,0.165,0.503,64,0,0.073,LOW
2026-09-23 14:15:25.297141631,10.0.2.42,10.0.4.54,24355,5985,TCP,FIN-ACK,8,3204,1.095,0.808,128,1,0.115,LOW
2026-09-23 14:15:25.377861374,10.0.2.38,10.0.4.15,52550,25,TCP,FIN-ACK,9,5388,0.099,0.138,255,0,0.033,LOW
2026-09-23 14:15:25.722598719,10.0.2.26,10.0.4.37,19896,3389,TCP,ACK,8,7119,0.346,0.052,128,2,0.088,LOW
2026-09-23 14:15:25.745541495,10.0.2.17,10.0.4.29,58127,443,TCP,ACK,15,2846,0.355,1.239,255,0,0.057,LOW
2026-09-23 14:15:26.035576066,10.0.2.6,10.0.4.11,19347,135,TCP,PSH-ACK,11,4836,0.361,0.259,128,0,0.072,LOW
2026-09-23 14:15:26.246327732,10.0.2.6,10.0.4.27,27709,993,TCP,ACK,12,9848,0.031,0.661,128,2,0.244,LOW
2026-09-23 14:15:26.397794677,10.0.2.18,10.0.4.7,58913,443,TCP,ACK,6,4016,2.887,0.073,255,1,0.089,LOW
2026-09-23 14:15:26.543936447,10.0.2.36,10.0.4.12,16723,8080,TCP,SYN,7,4029,1.515,0.223,128,1,0.076,LOW
2026-09-23 14:15:26.583516761,10.0.2.23,10.0.4.10,63477,8080,TCP,PSH-ACK,9,2483,0.889,0.672,128,1,0.116,LOW
2026-09-23 14:15:26.774952624,10.0.2.22,10.0.4.52,3860,445,TCP,FIN-ACK,13,2824,0.164,0.441,128,0,0.036,LOW
2026-09-23 14:15:27.345551316,10.0.2.12,10.0.4.36,18170,3389,TCP,FIN-ACK,18,6738,0.369,0.079,64,0,0.062,LOW
2026-09-23 14:15:27.502212537,10.0.2.25,10.0.4.58,39155,25,TCP,ACK,10,2742,0.341,0.379,128,2,0.074,LOW
2026-09-23 14:15:27.541407892,10.0.2.28,10.0.4.28,39350,25,TCP,FIN-ACK,5,3695,0.483,0.655,128,1,0.148,LOW
2026-09-23 14:15:27.662092180,10.0.2.9,10.0.4.57,59720,786,TCP,SYN,4,7984,0.137,0.055,64,0,0.569,MEDIUM
2026-09-23 14:15:27.829067570,10.0.2.32,10.0.4.39,62942,53,UDP,ACK,7,5330,0.285,0.287,128,1,0.05,LOW
2026-09-23 14:15:27.895464916,10.0.2.27,10.0.4.58,44755,443,TCP,FIN-ACK,14,2851,0.073,1.246,128,2,0.325,LOW
2026-09-23 14:15:28.022384223,10.0.2.15,10.0.4.14,43584,416,TCP,SYN,5,2562,0.155,0.074,64,0,0.55,MEDIUM
2026-09-23 14:15:28.175822923,10.0.2.19,10.0.4.3,21490,22,ICMP,PSH-ACK,5,3527,0.147,0.743,128,1,0.092,LOW
2026-09-23 14:15:28.184248294,10.0.2.15,10.0.4.3,52997,384,TCP,SYN,5,1973,0.138,0.1,128,0,0.415,MEDIUM
2026-09-23 14:15:28.209421908,10.0.2.17,10.0.4.58,42497,25,TCP,FIN-ACK,7,1276,0.339,0.31,64,0,0.072,LOW
2026-09-23 14:15:28.338798818,10.0.2.7,10.0.4.33,2576,993,TCP,FIN-ACK,8,3054,0.148,2.155,64,0,0.12,LOW
2026-09-23 14:15:28.409682903,10.0.2.19,10.0.4.60,54701,80,TCP,FIN-ACK,20,4332,1.406,0.059,64,0,0.041,LOW
2026-09-23 14:15:28.476556909,10.0.2.7,10.0.4.33,24226,443,TCP,PSH-ACK,16,2020,1.835,2.867,64,0,0.081,LOW
2026-09-23 14:15:28.662821197,10.0.2.6,10.0.4.2,31720,53,UDP,ACK,9,2904,1.478,0.252,64,1,0.072,LOW
2026-09-23 14:15:28.672639661,10.0.2.39,10.0.4.55,32382,8080,TCP,ACK,12,9546,0.855,0.059,255,0,0.127,LOW
2026-09-23 14:15:28.781345240,10.0.2.35,10.0.4.48,53906,8080,TCP,FIN-ACK,8,859,0.831,0.116,64,0,0.141,LOW
2026-09-23 14:15:28.887785655,10.0.2.11,10.0.4.45,18308,139,TCP,ACK,9,4819,0.535,0.311,128,1,0.127,LOW
2026-09-23 14:15:29.086926862,10.0.2.37,10.0.4.61,26306,443,TCP,SYN,9,4796,0.031,0.005,64,0,0.058,LOW
2026-09-23 14:15:29.158538907,10.0.2.4,10.0.4.13,3547,993,TCP,PSH-ACK,10,5059,0.451,0.695,128,1,0.042,LOW
2026-09-23 14:15:29.175498426,10.0.2.13,10.0.4.57,23506,993,TCP,ACK,9,4361,0.138,0.487,64,0,0.094,LOW
2026-09-23 14:15:29.223275334,10.0.2.31,10.0.4.33,6724,717,TCP,SYN,2,670,0.167,0.111,64,1,0.397,MEDIUM
2026-09-23 14:15:29.255030140,10.0.2.14,10.0.4.61,38633,443,TCP,ACK,9,898,0.31,0.025,255,0,0.033,LOW
2026-09-23 14:15:29.355459510,10.0.2.32,10.0.4.13,58644,3306,TCP,ACK,9,4404,0.026,0.425,128,0,0.089,LOW
2026-09-23 14:15:29.488012698,10.0.2.38,10.0.4.35,31001,443,TCP,PSH-ACK,12,10480,0.203,0.111,64,1,0.139,LOW
2026-09-23 14:15:29.496427033,10.0.2.4,10.0.4.50,59864,110,ICMP,ACK,9,3624,0.025,0.895,64,2,0.044,LOW
2026-09-23 14:15:29.560395091,10.0.2.3,10.0.4.6,64058,8080,TCP,ACK,13,5937,0.739,0.896,64,0,0.049,LOW
2026-09-23 14:15:29.630783684,10.0.2.41,10.0.4.6,4494,135,TCP,ACK,8,7079,0.166,1.267,128,0,0.075,LOW
2026-09-23 14:15:29.685817790,10.0.2.23,10.0.4.53,34336,443,TCP,PSH-ACK,15,10716,1.631,0.017,128,0,0.077,LOW
2026-09-23 14:15:29.781926769,10.0.2.23,10.0.4.5,35103,53,UDP,ACK,9,6362,0.162,0.403,128,1,0.085,LOW
2026-09-23 14:15:29.854964890,10.0.2.21,10.0.4.39,25871,80,TCP,ACK,11,5323,1.648,1.095,64,0,0.136,LOW
2026-09-23 14:15:29.992907991,10.0.2.20,10.0.4.59,54598,139,TCP,ACK,7,5699,0.631,0.918,128,0,0.443,MEDIUM
2026-09-23 14:15:30.060362060,10.0.2.30,10.0.4.39,26501,22,ICMP,SYN,11,6030,0.406,0.283,128,0,0.049,LOW
2026-09-23 14:15:30.177121524,10.0.2.26,10.0.4.31,4584,3389,TCP,ACK,13,7951,0.343,0.057,64,0,0.039,LOW
2026-09-23 14:15:30.539918575,10.0.2.8,10.0.4.27,36372,8080,TCP,ACK,9,6493,0.214,0.208,128,1,0.182,LOW
2026-09-23 14:15:30.628968129,10.0.2.28,10.0.4.40,14049,135,TCP,PSH-ACK,10,4015,0.747,0.565,128,0,0.036,LOW
2026-09-23 14:15:30.637401454,10.0.2.30,10.0.4.36,23919,25,TCP,FIN-ACK,6,5164,0.274,0.709,128,1,0.12,LOW
2026-09-23 14:15:30.652619107,10.0.2.6,10.0.4.32,33401,80,TCP,PSH-ACK,12,10679,0.228,0.266,64,0,0.539,MEDIUM
2026-09-23 14:15:30.686076281,10.0.2.17,10.0.4.11,47659,80,TCP,ACK,10,5531,0.064,0.556,64,3,0.023,LOW
2026-09-23 14:15:30.757354567,10.0.2.35,10.0.4.42,18968,5985,TCP,ACK,6,1479,0.434,1.303,64,0,0.024,LOW
2026-09-23 14:15:30.857724792,10.0.2.27,10.0.4.47,25580,8080,TCP,ACK,10,7109,0.427,0.157,64,1,0.028,LOW
2026-09-23 14:15:30.959845778,10.0.2.7,10.0.4.45,5404,993,TCP,ACK,9,2975,0.945,0.062,255,0,0.126,LOW
2026-09-23 14:15:31.136783160,10.0.2.3,10.0.4.6,25805,993,TCP,ACK,13,7081,0.613,0.519,128,0,0.085,LOW
2026-09-23 14:15:31.179200755,10.0.2.26,10.0.4.44,38455,443,TCP,PSH-ACK,8,1062,1.426,0.101,255,0,0.055,LOW
2026-09-23 14:15:31.373340943,10.0.2.21,10.0.4.46,40825,123,UDP,ACK,14,10334,0.459,0.138,64,0,0.037,LOW
2026-09-23 14:15:31.481476666,203.0.113.7,10.0.4.38,19941,552,TCP,SYN,3,6059,0.168,0.013,128,0,0.388,MEDIUM
2026-09-23 14:15:31.732801395,10.0.2.23,10.0.4.53,4949,135,TCP,PSH-ACK,5,695,0.24,0.569,64,0,0.259,LOW
2026-09-23 14:15:31.980237527,203.0.113.7,10.0.4.58,38266,385,TCP,SYN,1,6070,0.193,0.014,128,0,0.407,MEDIUM
2026-09-23 14:15:32.138525414,10.0.2.11,10.0.4.30,43301,993,TCP,SYN,6,4698,0.257,1.625,64,1,0.198,LOW
2026-09-23 14:15:32.209134783,10.0.2.20,10.0.4.46,6518,110,TCP,PSH-ACK,12,1823,0.871,0.076,255,0,0.163,LOW
2026-09-23 14:15:32.270103908,10.0.2.7,10.0.4.33,33600,25,TCP,ACK,13,3475,1.103,0.42,128,0,0.022,LOW
2026-09-23 14:15:32.693657968,10.0.2.26,10.0.4.35,7157,139,TCP,ACK,11,4280,0.749,0.365,64,1,0.175,LOW
2026-09-23 14:15:32.705226120,10.0.2.9,10.0.4.21,30249,25,TCP,FIN-ACK,13,9917,0.612,0.609,128,1,0.039,LOW
2026-09-23 14:15:32.720291407,10.0.2.22,10.0.4.58,42365,8080,TCP,ACK,8,3795,2.322,0.212,128,0,0.096,LOW
2026-09-23 14:15:32.896745860,10.0.2.16,10.0.4.61,47423,3306,TCP,ACK,9,1575,2.245,0.677,128,1,0.042,LOW
2026-09-23 14:15:33.009275789,10.0.2.9,10.0.4.9,47070,445,TCP,ACK,10,2753,0.063,0.05,128,0,0.052,LOW
2026-09-23 14:15:33.204181040,10.0.2.6,10.0.4.46,49939,3306,TCP,ACK,11,4978,0.481,0.102,128,1,0.108,LOW
2026-09-23 14:15:33.243150547,10.0.2.23,10.0.4.3,16586,445,TCP,ACK,12,1115,0.245,0.632,128,0,0.106,LOW
2026-09-23 14:15:33.584630685,10.0.2.41,10.0.4.24,55617,8080,TCP,FIN-ACK,4,2360,1.016,0.258,64,1,0.115,LOW
2026-09-23 14:15:33.590989948,10.0.2.10,10.0.4.61,23581,443,TCP,FIN-ACK,14,1137,1.746,0.252,64,0,0.181,LOW
2026-09-23 14:15:33.595489468,10.0.2.19,10.0.4.12,25202,110,TCP,PSH-ACK,7,5011,0.975,0.065,255,1,0.074,LOW
2026-09-23 14:15:33.892760900,10.0.2.11,10.0.4.24,51831,80,TCP,FIN-ACK,14,9470,0.8,0.427,64,0,0.145,LOW
2026-09-23 14:15:33.926669930,10.0.2.35,10.0.4.15,22121,25,TCP,PSH-ACK,9,7082,0.962,0.104,128,0,0.019,LOW
2026-09-23 14:15:33.966820277,10.0.2.19,10.0.4.46,5854,993,TCP,PSH-ACK,5,962,0.027,0.506,128,2,0.184,LOW
2026-09-23 14:15:33.984683151,10.0.2.42,10.0.4.30,47106,5985,TCP,ACK,12,6794,3.229,0.367,64,0,0.23,LOW
2026-09-23 14:15:34.206385057,10.0.2.12,10.0.4.38,43736,3389,TCP,SYN,13,9308,0.532,0.094,64,0,0.172,LOW
2026-09-23 14:15:34.238971225,10.0.2.5,10.0.4.59,38556,445,TCP,ACK,12,5918,0.507,0.729,64,0,0.23,LOW
2026-09-23 14:15:34.285104106,10.0.2.26,10.0.4.33,10267,25,TCP,FIN-ACK,7,1189,0.289,0.117,64,2,0.135,LOW
2026-09-23 14:15:34.360364138,10.0.2.29,10.0.4.46,41782,25,TCP,PSH-ACK,10,1430,0.782,0.211,64,2,0.068,LOW
2026-09-23 14:15:34.381689798,10.0.2.43,10.0.4.7,13823,123,UDP,FIN-ACK,11,6258,0.503,1.073,128,1,0.178,LOW
2026-09-23 14:15:34.587100999,10.0.2.38,10.0.4.15,36861,3306,TCP,ACK,11,5257,0.517,0.506,255,1,0.02,LOW
2026-09-23 14:15:34.790518088,10.0.2.39,10.0.4.59,33790,53,UDP,ACK,9,7567,0.155,0.624,255,0,0.062,LOW
2026-09-23 14:15:34.799161213,10.0.2.28,10.0.4.54,50871,445,TCP,ACK,9,6843,0.422,0.284,64,0,0.038,LOW
2026-09-23 14:15:34.811044368,10.0.2.17,10.0.4.42,64024,993,TCP,SYN,8,5343,0.085,1.529,128,0,0.051,LOW
2026-09-23 14:15:34.900946215,10.0.2.20,10.0.4.25,13283,80,TCP,FIN-ACK,10,8852,0.388,1.366,64,1,0.142,LOW
2026-09-23 14:15:34.929096196,10.0.2.15,10.0.4.15,8424,582,TCP,SYN,4,7078,0.035,0.027,128,0,0.55,MEDIUM
2026-09-23 14:15:35.119222739,10.0.2.20,10.0.4.53,36873,53,UDP,SYN,11,1513,1.466,0.132,255,0,0.091,LOW
2026-09-23 14:15:35.255060307,10.0.2.17,10.0.4.49,62437,443,TCP,SYN,13,1626,0.858,0.18,64,0,0.086,LOW
2026-09-23 14:15:35.437657174,10.0.2.3,10.0.4.16,11223,993,TCP,ACK,9,6707,0.171,0.389,128,0,0.036,LOW
2026-09-23 14:15:35.575867991,10.0.2.10,10.0.4.37,32465,993,TCP,FIN-ACK,13,4718,0.189,0.264,255,0,0.139,LOW
2026-09-23 14:15:35.578099999,10.0.2.24,10.0.4.39,27296,53,UDP,ACK,16,13382,0.109,0.079,64,2,0.077,LOW
2026-09-23 14:15:35.647724016,10.0.2.17,10.0.4.31,21541,80,TCP,ACK,10,1593,0.958,0.497,64,0,0.186,LOW
2026-09-23 14:15:35.727910686,10.0.2.43,10.0.4.58,43858,25,TCP,PSH-ACK,14,3177,1.234,0.293,128,0,0.116,LOW
2026-09-23 14:15:35.767084784,10.0.2.22,10.0.4.9,20085,445,TCP,PSH-ACK,8,5675,0.241,1.206,64,0,0.085,LOW
2026-09-23 14:15:35.828300474,10.0.2.42,10.0.4.17,32832,993,ICMP,ACK,8,6175,0.73,0.238,128,0,0.085,LOW
2026-09-23 14:15:36.074294483,10.0.2.29,10.0.4.7,55561,22,TCP,FIN-ACK,11,8672,0.104,0.519,64,0,0.196,LOW
2026-09-23 14:15:36.126611690,10.0.2.3,10.0.4.44,25511,110,TCP,ACK,11,1576,0.114,0.637,64,0,0.183,LOW
2026-09-23 14:15:36.312894322,10.0.2.10,10.0.4.41,2385,53,UDP,ACK,9,3426,0.202,0.951,128,1,0.366,MEDIUM
2026-09-23 14:15:36.359773269,10.0.2.31,10.0.4.62,58114,110,TCP,ACK,6,3617,0.153,1.122,128,0,0.046,LOW
2026-09-23 14:15:36.379938609,10.0.2.24,10.0.4.35,18732,25,TCP,ACK,15,12476,1.048,0.115,128,0,0.211,LOW
2026-09-23 14:15:36.429359582,10.0.2.14,10.0.4.11,50879,3389,TCP,PSH-ACK,9,2346,0.053,1.32,128,2,0.017,LOW
2026-09-23 14:15:36.446516685,10.0.2.23,10.0.4.29,50231,3389,TCP,PSH-ACK,10,5642,1.198,0.572,128,0,0.079,LOW
2026-09-23 14:15:36.495153455,10.0.2.39,10.0.4.7,34975,445,TCP,PSH-ACK,7,1263,0.18,0.368,128,0,0.067,LOW
2026-09-23 14:15:36.670061669,10.0.2.18,10.0.4.42,6689,110,TCP,FIN-ACK,13,8940,0.261,0.551,128,0,0.046,LOW
2026-09-23 14:15:36.731516651,10.0.2.3,10.0.4.43,62312,139,TCP,ACK,10,1671,0.13,0.086,255,0,0.128,LOW
2026-09-23 14:15:36.759847848,10.0.2.15,10.0.4.54,44947,110,TCP,PSH-ACK,12,10799,0.064,0.323,64,0,0.065,LOW
2026-09-23 14:15:36.908838274,10.0.2.41,10.0.4.22,28400,22,TCP,ACK,7,962,1.209,0.358,128,0,0.121,LOW
2026-09-23 14:15:37.096673618,10.0.2.33,10.0.4.20,56109,110,TCP,FIN-ACK,6,3814,0.282,0.051,128,0,0.089,LOW
2026-09-23 14:15:37.428517075,10.0.2.37,10.0.4.6,51863,3389,TCP,PSH-ACK,7,4988,0.389,0.386,128,0,0.081,LOW
2026-09-23 14:15:37.429826197,10.0.2.40,10.0.4.27,50071,80,TCP,FIN-ACK,10,2767,0.251,0.226,64,0,0.106,LOW
2026-09-23 14:15:37.504419681,10.0.2.6,10.0.4.30,11857,80,TCP,PSH-ACK,9,2466,0.268,0.059,128,1,0.133,LOW
2026-09-23 14:15:37.671630324,10.0.2.13,10.0.4.48,41849,445,TCP,ACK,10,5607,0.235,0.058,64,0,0.179,LOW
